Company Name,Machine Name,Category,Production Capacity (pcs/hr),Dough Min (g),Dough Max (g),Products,Key Features / Notes
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,jeera butter,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,jeera rusk,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,khari,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,kulcha,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,ladi pav,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,long bun,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,long drop cookie,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,macaron,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,muffin,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,neapolitan cookie,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,pizza base,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,plum cake,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,puff pastry,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,rainbow muffin,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,rotary cookie,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,rusk,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,shortbread cookie,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,slice cake,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,sour dough,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,sourdough bread,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,sponge cake,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,sponge sheet,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,swiss roll,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,swiss roll sheet,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,tin bread,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,viennese whirl,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,white bread,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2500,Hydraulic Bowl Lifter,,,,wirecut cookie,"Discharge height 2500 mm, hydraulic unit power 1.5 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,atta cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,baguette,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,banana cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,barni cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,battenberg cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,bread loaf,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,brioche,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,brown bread,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,bun,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,burger bun,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,butter cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,carrot cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,checkered cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,choco-filled cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,coconut biscuit,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,cream filled muffin,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,cream roll,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,croissant,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,cup cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,danish cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,date bar cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,dinner roll,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,donut,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,drop cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,eclair,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,finger cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,fruit bun,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,fruit rusk,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,hamburger bun,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,hot dog,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,jeera butter,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,jeera rusk,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,khari,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,kulcha,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,ladi pav,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,long bun,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,long drop cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,macaron,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,muffin,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,neapolitan cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,pizza base,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,plum cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,puff pastry,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,rainbow muffin,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,rotary cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,rusk,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,shortbread cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,slice cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,sour dough,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,sourdough bread,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,sponge cake,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,sponge sheet,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,swiss roll,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,swiss roll sheet,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,tin bread,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,viennese whirl,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,white bread,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
THOR,THOR 2800-3200,Hydraulic Bowl Lifter,,,,wirecut cookie,"Adjustable discharge height 2800|3200 mm, hydraulic unit power 3 kW"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,atta cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,baguette,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,banana cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,barni cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,battenberg cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,bread loaf,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,brioche,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,brown bread,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,bun,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,burger bun,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,butter cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,carrot cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,checkered cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,choco-filled cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,coconut biscuit,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,cream filled muffin,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,cream roll,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,croissant,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,cup cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,danish cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,date bar cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,dinner roll,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,donut,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,drop cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,eclair,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,finger cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,fruit bun,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,fruit rusk,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,hamburger bun,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,hot dog,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,jeera butter,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,jeera rusk,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,khari,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,kulcha,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,ladi pav,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,long bun,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,long drop cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,macaron,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,muffin,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,neapolitan cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,pizza base,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,plum cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,puff pastry,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,rainbow muffin,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,rotary cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,rusk,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,shortbread cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,slice cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,sour dough,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,sourdough bread,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,sponge cake,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,sponge sheet,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,swiss roll,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,swiss roll sheet,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,tin bread,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,viennese whirl,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,white bread,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 60,Spiral Mixer,120,400,15000,wirecut cookie,"Bowl inversion, jog push-button, 2 motors, electromechanical or electronic timer, hydration >55%"
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,atta cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,baguette,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,banana cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,barni cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,battenberg cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,bread loaf,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,brioche,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,brown bread,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,bun,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,burger bun,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,butter cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,carrot cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,checkered cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,choco-filled cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,coconut biscuit,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,cream filled muffin,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,cream roll,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,croissant,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,cup cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,danish cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,date bar cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,dinner roll,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,donut,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,drop cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,eclair,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,finger cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,fruit bun,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,fruit rusk,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,hamburger bun,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,hot dog,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,jeera butter,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,jeera rusk,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,khari,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,kulcha,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,ladi pav,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,long bun,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,long drop cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,macaron,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,muffin,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,neapolitan cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,pizza base,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,plum cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,puff pastry,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,rainbow muffin,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,rotary cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,rusk,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,shortbread cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,slice cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,sour dough,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,sourdough bread,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,sponge cake,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,sponge sheet,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,swiss roll,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,swiss roll sheet,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,tin bread,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,viennese whirl,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,white bread,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 80,Spiral Mixer,160,400,15000,wirecut cookie,Same as VIS 60 with bigger bowl and motor power
VIS Mixers,VIS 120,Spiral Mixer,240,400,15000,atta cookie,"Higher capacity, strong motors"
VIS Mixers,VIS 120,Spiral Mixer,240,400,15000,baguette,"Higher capacity, strong motors"
VIS Mixers,VIS 120,Spiral Mixer,240,400,15000,banana cake,"Higher capacity, strong motors"
